Id,SalePrice
1712,257443.42508906
1713,285313.3326484335
1714,219911.2337746269
1715,201375.7902203872
1716,189027.3004878967
1717,175465.94911085968
1718,129909.87011884862
1719,208171.0958844807
1720,250596.72826713935
1721,184018.56633274886
1722,134022.62761948202
1723,164580.04779169307
1724,215288.10107870036
1725,245192.34626522023
1726,180848.65543293665
1727,151898.2738772248
1728,185927.28494579965
1729,159861.0248751868
1730,165381.5810576116
1731,122807.83866095357
1732,133328.1026661459
1733,121811.92397251037
1734,130000.74577313433
1735,130122.65291583264
1736,113160.27441041169
1737,387475.9226840582
1738,224415.19550544102
1739,278762.69442709425
1740,208642.73341423267
1741,182575.01244904744
1742,170292.662073473
1743,171776.80547023678
1744,317064.98425943236
1745,209589.62295829356
1746,265300.62403074733
1747,224775.72288566176
1748,237458.2145192807
1749,150570.62031864034
1750,129696.49085133888
1751,266324.54749525146
1752,118202.79273699198
1753,151730.36947031197
1754,201067.12453582365
1755,170171.40672471098
1756,132754.952481129
1757,122278.88332371699
1758,149040.0508820127
1759,176407.7134980464
1760,169063.97798834136
1761,151670.94559881318
1762,172037.6552311074
1763,178666.65001955722
1764,115027.09660413105
1765,180265.7563654137
1766,184008.84668473835
1767,243768.4487708312
1768,142126.43973947578
1769,190499.70280975723
1770,145845.04593722255
1771,126706.92092765284
1772,143088.65935827864
1773,132014.09847293573
1774,136985.67921168974
1775,132542.5600270209
1776,126518.90647537015
1777,118211.59163942242
1778,131421.41099901806
1779,110047.33444033576
1780,195686.44255878538
1781,132790.00334027913
1782,98455.2324367486
1783,139884.85913593642
1784,96424.49949068882
1785,129030.49830453642
1786,168346.54601138076
1787,159909.26071022937
1788,65833.81943012963
1789,118272.69095538714
1790,90120.65083504455
1791,180295.84278838115
1792,159157.7793613016
1793,136787.90926959488
1794,140606.74974920758
1795,140718.68590806692
1796,115285.18250278366
1797,115002.17556158967
1798,117331.71731292161
1799,113964.929581548
1800,111169.04890599051
1801,140199.63474769893
1802,147386.4911163489
1803,148857.05123917916
1804,136720.381285789
1805,134455.99173385766
1806,118984.11379373516
1807,144624.4260335852
1808,130488.07708603729
1809,122488.21241749759
1810,138891.12426900864
1811,97767.3191725279
1812,97091.28215787586
1813,113143.98697358134
1814,96535.3188303675
1815,51558.62515593296
1816,97129.56516270663
1817,105141.13323464106
1818,161711.97084798876
1819,126579.8431577128
1820,45896.58335132451
1821,119224.10014425457
1822,147513.60738644548
1823,19861.273118245455
1824,131144.49881185874
1825,129455.3149824821
1826,86617.0157134239
1827,101595.56410605906
1828,131694.31945160285
1829,117905.649230631
1830,141103.46613555864
1831,194245.57272291367
1832,89685.4002283263
1833,141485.07819153796
1834,116830.511313483
1835,153727.40827337716
1836,117476.63611790091
1837,87088.72735642211
1838,126512.58767356953
1839,87225.81769858938
1840,156688.7420445466
1841,138294.07403578702
1842,79804.59506695415
1843,139312.69727801863
1844,123548.28380834474
1845,150800.71699034233
1846,163529.09979098046
1847,161307.11456460343
1848,52752.14068268571
1849,127156.81780794697
1850,126748.79942012276
1851,160580.94207260708
1852,129591.19525667805
1853,131821.09198813356
1854,181781.7143172861
1855,153418.12631582367
1856,233734.6212211349
1857,183568.02547415427
1858,124746.90835297779
1859,117581.82301918189
1860,147638.16979363523
1861,117581.82301918189
1862,302817.92795433925
1863,288285.28572017077
1864,288285.28572017077
1865,329702.7106047095
1866,330745.4446842196
1867,249901.667708045
1868,307140.6210372206
1869,195172.98063620695
1870,262195.3275747804
1871,250232.30465100752
1872,169777.42536024033
1873,229755.66132899479
1874,145186.8243740837
1875,222627.61976980374
1876,192108.2920038586
1877,233952.58289399045
1878,204970.88550834855
1879,135638.59759497276
1880,130862.8211293117
1881,260088.36891371076
1882,261259.0968881827
1883,189248.82052700323
1884,222294.6935780617
1885,269942.5293580102
1886,300039.45542333217
1887,214224.91857359713
1888,292009.16534369125
1889,167143.44667936472
1890,135300.43442197863
1891,131367.62235275874
1892,106846.8761678526
1893,146452.03904840196
1894,136924.84627047207
1895,157829.64263971642
1896,121956.94233814963
1897,110645.10534434329
1898,112148.35934523575
1899,140768.4832568279
1900,152335.7820992529
1901,172910.22052583558
1902,137846.88501695232
1903,198681.50122797862
1904,130832.53725889242
1905,185928.43692178317
1906,171183.85709617008
1907,228054.45170132644
1908,116456.58993959115
1909,141982.34269777904
1910,121100.63428586126
1911,203132.741922871
1912,285925.0218177407
1913,169752.77061781517
1914,72689.15753604104
1915,294716.71344553947
1916,64453.403556080346
1917,272032.80613314157
1918,136435.00365520202
1919,156803.51860458247
1920,155032.27199597575
1921,437437.4628760015
1922,327854.03970342403
1923,227369.11084684773
1924,236408.85366513635
1925,216012.98549471798
1926,414753.6615801272
1927,142241.4763624222
1928,171509.42545265344
1929,124084.68985683139
1930,123777.28707580628
1931,146050.85903391955
1932,140547.42561552074
1933,166602.97325623126
1934,183343.17737613423
1935,172832.62792808216
1936,186936.0209695922
1937,194570.21226906887
1938,183663.80517490234
1939,232974.23600397675
1940,198407.1538516452
1941,173145.62578438406
1942,184092.4880362432
1943,214977.13661374684
1944,318345.4183558473
1945,382981.67531969247
1946,171829.88850805332
1947,307473.42456807237
1948,206296.06840969398
1949,239434.6515097913
1950,187940.48493382594
1951,287112.1479182791
1952,229447.38296716404
1953,168576.9874186228
1954,208699.37657444846
1955,127695.92574645065
1956,318985.1171053193
1957,161820.14140043964
1958,330035.40890106297
1959,134675.3337583675
1960,116971.6108124013
1961,116436.45229781035
1962,98918.4921330351
1963,108766.85165082211
1964,113065.73766072758
1965,141093.54494195108
1966,164013.16903485413
1967,280393.6944629234
1968,423767.7415227355
1969,414773.67273610545
1970,455063.8949427623
1971,435608.00057006563
1972,407172.9085190312
1973,264621.4981279861
1974,328755.5791200758
1975,496220.21349661815
1976,265031.8574554196
1977,380116.1815431168
1978,382165.76010912826
1979,338173.0714347792
1980,196843.49753029607
1981,371975.55039329163
1982,234322.25289341083
1983,218562.54601282318
1984,174179.87170130032
1985,219171.47840968045
1986,226441.24716646603
1987,183339.5621275108
1988,172315.44581546975
1989,188137.17241323748
1990,219245.38283602
1991,220006.96600416166
1992,221786.39756060168
1993,171805.6787912471
1994,264162.3829802703
1995,187636.780765039
1996,250004.93963367195
1997,329025.0338202076
1998,385955.55884300935
1999,247653.59803036635
2000,324149.5023577076
2001,257937.88948403375
2002,240380.61561995835
2003,260660.56910895993
2004,296121.48989831546
2005,231802.04501647555
2006,250953.2160069213
2007,265114.39026133035
2008,216835.10575479217
2009,187187.7645219083
2010,195154.83126459597
2011,149025.0301831919
2012,186214.44275903504
2013,181328.98038612667
2014,185230.75701506346
2015,206629.68580757699
2016,186753.10147479415
2017,200812.79771039163
2018,118833.06957130648
2019,134766.61291886066
2020,119730.57059527293
2021,110639.91005769232
2022,202156.58077124352
2023,137467.19367258137
2024,240431.47809404193
2025,376102.13195509184
2026,174637.1040655965
2027,150782.20821525756
2028,166891.31361742772
2029,166929.0140227257
2030,278821.8593036681
2031,267194.77726830915
2032,271484.4945982647
2033,286626.62298466865
2034,170864.5161976842
2035,221827.73525368306
2036,204140.00801018716
2037,213545.02149002775
2038,338351.54486874596
2039,228179.2888162917
2040,386188.65569677367
2041,252263.62365272173
2042,202519.30168057833
2043,171811.87082723918
2044,184071.99452463552
2045,220643.04886884728
2046,140951.09408362652
2047,153116.1797491682
2048,134155.8099602968
2049,144280.4268983832
2050,179377.4749308935
2051,100182.248447026
2052,124366.00979075237
2053,156835.56459153915
2054,88992.15614169676
2055,165458.98020336256
2056,126810.90725938664
2057,120826.32887229486
2058,243299.6048731115
2059,128062.46540061868
2060,162153.5476000432
2061,192557.02126470476
2062,134718.7751038543
2063,118786.2894873326
2064,140310.08135768014
2065,134880.4209947388
2066,180583.304068619
2067,124063.45356731136
2068,149916.46407577334
2069,93236.91777388878
2070,102213.90633342456
2071,93334.50082618085
2072,132757.08792275848
2073,144850.18229507862
2074,205071.51417177022
2075,156743.6212963682
2076,128762.8705024958
2077,140539.31151899457
2078,122457.46673418421
2079,129877.82389847464
2080,114070.80434903709
2081,119105.13020511212
2082,125602.571924305
2083,138560.30061816945
2084,109111.90486538477
2085,118005.16539841198
2086,132112.23267404214
2087,124619.20648724749
2088,105385.95634148546
2089,73688.61663301763
2090,119150.82599578929
2091,122773.00551978228
2092,124073.56307060111
2093,134372.2293438344
2094,133863.59424325725
2095,148130.47065752328
2096,75303.99127035192
2097,88965.46195217091
2098,141855.8787533473
2099,61256.65924487727
2100,99792.76468672023
2101,120987.15270783675
2102,136962.378187881
2103,101267.55614856948
2104,124849.45799408286
2105,121435.16762609151
2106,78297.49516874144
2107,238343.23411922134
2108,115131.8034533913
2109,118728.90410930062
2110,133139.95150877137
2111,153461.20116004266
2112,131381.04510833765
2113,123620.70302733383
2114,107785.2590097097
2115,144695.0292174245
2116,119810.55440694006
2117,146132.2390574158
2118,106114.76994157294
2119,100683.6034479663
2120,109540.8479000424
2121,82048.47614356084
2122,93744.66259017595
2123,88015.97406028
2124,174031.09139420814
2125,126849.07948417775
2126,146894.15739334287
2127,151556.66849551132
2128,120573.61339874158
2129,95914.29849877971
2130,138300.89480793464
2131,159239.17306101476
2132,117065.65247956042
2133,128085.94774589494
2134,113382.89494232362
2135,102592.67121172293
2136,57602.333086615785
2137,118790.42095497879
2138,134052.23005913105
2139,157677.4121033026
2140,139585.08379505906
2141,137068.90181497092
2142,130429.49805993483
2143,139314.188144657
2144,139557.5142190132
2145,137687.04331508337
2146,169026.5660322659
2147,144889.1296077868
2148,132617.795418229
2149,135975.27846716595
2150,221070.0036889582
2151,135358.07707817346
2152,203888.54107708487
2153,174303.58225664144
2154,114562.04388095188
2155,139112.22902254548
2156,247438.4822972065
2157,250543.06073238098
2158,243953.73943249034
2159,221643.3805979751
2160,182127.26259244082
2161,256345.8436799666
2162,493402.132047632
2163,354780.93930221966
2164,259352.37491301252
2165,181855.3033930477
2166,152744.5158535757
2167,237248.0191078697
2168,197967.54728524067
2169,198798.89747063984
2170,219594.96403075842
2171,147425.59112280328
2172,136224.86109982914
2173,161392.21013564517
2174,231578.4419227872
2175,362323.68502533366
2176,327468.8353950207
2177,254219.24191155843
2178,221927.25740103459
2179,134001.1083447824
2180,218956.90548512203
2181,190219.14835036447
2182,221042.21135925705
2183,196449.68634576694
2184,126996.78020507074
2185,127930.13285926271
2186,142755.9692042586
2187,149372.11069787925
2188,152040.961787845
2189,202118.4946535162
2190,80550.04464351799
2191,80550.04464351799
2192,96745.54848407778
2193,122744.37774084706
2194,100155.81788289546
2195,116271.77001379766
2196,97153.30041506028
2197,122809.59290948426
2198,159522.83116457093
2199,183958.5281969467
2200,126424.48553751249
2201,141160.93085343903
2202,201899.67279708004
2203,130424.61736880153
2204,197339.30567669263
2205,101755.68388229374
2206,133080.52365079735
2207,224536.30504606254
2208,257324.77179072986
2209,216674.2096328422
2210,124015.75494674167
2211,117939.3733909556
2212,105562.87042641913
2213,99496.80827700514
2214,119047.70267403587
2215,96378.4263717111
2216,143362.727201559
2217,84488.01623722218
2218,89017.69989882832
2219,73746.44121780054
2220,70223.13649700157
2221,294716.71344553947
2222,246698.214575639
2223,284302.1227718034
2224,224748.48353998273
2225,124664.06044175533
2226,197205.08455296795
2227,187313.36951560527
2228,260631.36712261636
2229,253914.37811433995
2230,148803.73692604143
2231,214015.50592997164
2232,178471.2642702094
2233,183061.05467977189
2234,244890.11563266595
2235,217571.8590768936
2236,267856.07986618567
2237,373694.5064044131
2238,224808.49781397887
2239,121314.27935751807
2240,159832.21619446174
2241,153836.53281681254
2242,130782.21684304788
2243,135712.63585023172
2244,110571.84657466214
2245,105260.64147637833
2246,153846.18340630984
2247,114729.1096088701
2248,128025.37363229663
2249,123088.86807097518
2250,139888.37219551796
2251,115267.61485830626
2252,189543.04585068
2253,151372.7115701928
2254,180704.34045246674
2255,188723.03341069366
2256,185056.5217105343
2257,201857.47684279032
2258,177993.20433092245
2259,166487.99725855642
2260,187841.4242764444
2261,202334.5548593606
2262,215367.16630177127
2263,336482.5159123297
2264,411003.9028570701
2265,201783.15990962784
2266,276064.703943182
2267,412465.5161756471
2268,363410.89141013805
2269,149292.639015108
2270,209339.2620615914
2271,238003.8769133995
2272,226375.70261062164
2273,164726.46589269396
2274,167667.5282702847
2275,174471.58209636487
2276,186017.26186695442
2277,191200.41311856222
2278,151294.15617597158
2279,126759.99051025875
2280,137087.2612166932
2281,164916.9290864575
2282,188728.86887965034
2283,105032.33150906258
2284,110443.23965227354
2285,164895.43815190962
2286,121553.38766195197
2287,350478.8944902344
2288,267427.1113390264
2289,396101.50217000506
2290,480080.72479734133
2291,353325.29841589765
2292,444302.9850300854
2293,490685.7634893861
2294,431374.17555095884
2295,411533.15396297263
2296,263629.2964443095
2297,304284.4385611088
2298,322432.543538007
2299,422962.98258965503
2300,364467.29293021845
2301,289376.7106190139
2302,253799.93053576196
2303,244272.7993034352
2304,247396.0383961992
2305,175858.01067354323
2306,173060.58568568795
2307,186105.9877178567
2308,224276.97017108143
2309,277248.17839426064
2310,216987.7434647312
2311,208617.89771731631
2312,179886.47941459686
2313,173748.10552388272
2314,188632.03036061343
2315,175284.76228471132
2316,185516.35554454784
2317,186533.59329936732
2318,170477.56993169096
2319,177029.5771067211
2320,185667.7528740334
2321,249561.15605420375
2322,181531.14898764578
2323,189115.1379359278
2324,178551.00798515472
2325,202173.7284558086
2326,175685.9327316615
2327,210155.6001027448
2328,230004.89927360642
2329,187198.71534511025
2330,171652.67898296646
2331,384383.4474331427
2332,396308.80897282326
2333,387758.40479138365
2334,265973.35638871824
2335,267105.763964969
2336,340997.0495229066
2337,206487.175594887
2338,293481.9716538911
2339,227614.0443573392
2340,421173.6853569881
2341,216329.53176215247
2342,231772.75981745456
2343,208612.22683040958
2344,233515.62551579787
2345,252969.0310654107
2346,240090.86674397523
2347,208500.75807351375
2348,249869.4182979104
2349,167943.47554990815
2350,302957.07757571095
2351,247448.71164669615
2352,265730.73025743
2353,235432.19932609156
2354,140392.58498809353
2355,159861.77087771258
2356,157642.5411933089
2357,187207.0105606477
2358,195504.13142890108
2359,121260.50775568509
2360,111027.43748148126
2361,140594.18619579522
2362,274075.0545058449
2363,141638.44727478904
2364,161711.48878660248
2365,234114.4178598425
2366,222215.105547126
2367,233797.44897806068
2368,214388.02871105145
2369,225550.29969127712
2370,170564.9941042707
2371,164553.67838106124
2372,188071.45020272207
2373,253877.22996579716
2374,306465.5517967256
2375,233018.20074508167
2376,278323.69166305324
2377,367685.4974167332
2378,145410.96907369504
2379,196238.86759674872
2380,139908.0582112419
2381,161819.7684387127
2382,205837.71040166818
2383,204980.2381913845
2384,243849.96041987714
2385,165170.9250477949
2386,140190.2565846111
2387,134529.22935677654
2388,117585.94306100269
2389,133231.30630313695
2390,148566.36980293875
2391,141240.22192751887
2392,117622.16072703771
2393,173907.1088736712
2394,142198.02937296886
2395,207738.63568360166
2396,151403.29081963157
2397,220898.01888623778
2398,142016.24774809647
2399,62440.2838807307
2400,61989.77803791888
2401,116299.00577590591
2402,138343.47734186618
2403,139048.992142067
2404,147033.07454225942
2405,149441.37064458238
2406,138198.73274563116
2407,123746.31134081876
2408,138547.86806802626
2409,124352.79548742894
2410,175481.16560122446
2411,122105.56253991554
2412,163211.42762437317
2413,133757.0861496532
2414,156622.65875409468
2415,134196.2674564083
2416,139321.68148423516
2417,133643.98097144195
2418,134185.62907649777
2419,116075.97688487812
2420,126414.10669446283
2421,149665.2461383144
2422,132358.08078238394
2423,137362.07464166477
2424,159462.96007386784
2425,216395.69072350994
2426,137217.7395636032
2427,135525.70672068387
2428,187303.5521235412
2429,114566.2001480476
2430,129763.04907809757
2431,105695.1357183156
2432,136589.73436979786
2433,134088.20346347644
2434,132511.0061556811
2435,152969.24392036823
2436,97012.0965023107
2437,94299.24361930782
2438,120191.33507587187
2439,106257.08105482974
2440,115116.96523789273
2441,106484.16098645408
2442,99958.80145408557
2443,121560.08260586375
2444,129087.40038446189
2445,69671.38280011239
2446,131689.93830608926
2447,205562.9129266803
2448,132595.33712220637
2449,107010.31625305764
2450,146571.49123656825
2451,139265.4033388245
2452,221567.3635385791
2453,94198.94291456252
2454,138391.62550613427
2455,118353.73892829145
2456,127837.77986071924
2457,121498.31962028283
2458,113563.30787132599
2459,98740.46677359895
2460,123012.38022476666
2461,98344.50856566627
2462,123096.32999811927
2463,114849.53146435559
2464,162636.8976622262
2465,135885.92350958276
2466,106211.91782757519
2467,150481.5743394071
2468,64525.01581453644
2469,65259.48462336539
2470,197082.96448345404
2471,225652.23083355298
2472,169659.74634555847
2473,122310.63728721184
2474,79276.60395566373
2475,246146.65481933006
2476,115461.318980056
2477,131607.87844189853
2478,173403.12293267666
2479,111321.53865492874
2480,161824.756628871
2481,124321.06502038935
2482,126094.92424801484
2483,114660.60197966105
2484,122549.09991593551
2485,124174.41258018653
2486,160328.45473250994
2487,198987.9243661508
2488,163261.48996356892
2489,158596.63834890095
2490,161578.98016415496
2491,104808.86715727598
2492,178902.88945755048
2493,162780.93675214404
2494,183942.87778228387
2495,108973.58290339599
2496,238491.86290686956
2497,163741.26057474109
2498,112510.30032389998
2499,112507.19549335797
2500,134295.22921360936
2501,147095.92138667172
2502,162125.92192566892
2503,106813.07228682631
2504,214774.59737002844
2505,231611.68530127927
2506,270548.8632948811
2507,311480.6301023639
2508,270548.8632948811
2509,212746.8530165492
2510,221405.27255316166
2511,172740.80583532038
2512,205586.97018882626
2513,211138.6835570837
2514,269309.6169647439
2515,148307.8447619043
2516,166930.75762985798
2517,146258.4949697465
2518,157321.18500035212
2519,229027.06465115375
2520,212860.74624968006
2521,192791.04770694763
2522,226264.35696846983
2523,135415.48348634105
2524,142643.54337994548
2525,148447.14838334193
2526,135962.87804052737
2527,109284.64051509612
2528,131593.80301677552
2529,135147.3011168705
2530,120981.11706057691
2531,262283.74395646085
2532,231199.83494931017
2533,191575.52959308724
2534,232904.27347221388
2535,353030.30514877214
2536,261293.37955793412
2537,253798.06035175463
2538,187233.0841498789
2539,189959.65314001727
2540,180206.75941206818
2541,185297.22419615457
2542,157630.84702068116
2543,119159.60687108734
2544,133462.48005066972
2545,137462.77456936036
2546,133981.1000298611
2547,137641.07132818698
2548,142328.63668747668
2549,160894.7790517067
2550,287282.24462908844
2551,130444.97873004523
2552,123172.60304659492
2553,65684.36556160063
2554,109469.74657281517
2555,119385.88826268469
2556,104882.17100628007
2557,120159.84074498485
2558,168122.46581120254
2559,124067.90293480775
2560,129035.78873212781
2561,148017.1619214289
2562,122326.04247479935
2563,135916.88057496527
2564,178874.87483312315
2565,143036.48911490824
2566,150474.44097718678
2567,129206.33879257814
2568,209625.50001903102
2569,204127.3554953869
2570,120082.78422779459
2571,176478.65617093575
2572,187505.67384277013
2573,223033.2831588236
2574,303205.39570549177
2575,120952.23958258482
2576,125997.66206577008
2577,170461.9233655888
2578,89230.220717436
2579,64026.78930836317
2580,125594.30799729054
2581,112640.66241482712
2582,103345.84703460665
2583,267712.67134275986
2584,166053.20501063988
2585,187704.78990110464
2586,239232.43153973742
2587,236424.73179465084
2588,163349.29015183268
2589,144516.6048804155
2590,204365.93947359922
2591,210997.28921590568
2592,208654.72670755448
2593,245474.1728717172
2594,182662.028114272
2595,211501.37006521053
2596,342902.3981492129
2597,173534.9350610138
2598,270164.18565679545
2599,330686.54447044793
2600,217601.692787574
2601,136177.8296654801
2602,77855.4270751049
2603,90358.26193390987
2604,86870.51857050216
2605,71452.35876839765
2606,140800.14364050515
2607,189581.84113615192
2608,211793.45965315803
2609,161147.33655273367
2610,111403.03088402541
2611,142078.46432640843
2612,158625.2405324032
2613,142949.83787337065
2614,131953.5069752355
2615,156938.71128539287
2616,146327.96235037321
2617,210308.03714852815
2618,208975.28959506552
2619,215463.0660457953
2620,182923.9923250069
2621,179154.49352896717
2622,183913.61573812235
2623,252162.4759394613
2624,276707.7891346636
2625,319143.442594603
2626,161919.27672551989
2627,195468.69694212553
2628,465456.60426067613
2629,421890.89512370294
2630,385698.14770329033
2631,443692.806173235
2632,486617.74751162925
2633,316110.0517168025
2634,397679.8433440591
2635,150829.16608183188
2636,193910.07922699826
2637,182434.84368754967
2638,272773.3243763048
2639,217421.14914140428
2640,156254.07046849583
2641,104136.72465641978
2642,192833.67356424837
2643,96178.9994732252
2644,140363.8861574797
2645,101057.38714263932
2646,93159.31186471287
2647,97043.34117821298
2648,143038.55804664933
2649,141425.62854500598
2650,160733.08112123946
2651,136299.70321919312
2652,416670.6331411535
2653,258775.75720245735
2654,229715.1622830339
2655,421270.2526942952
2656,337800.6400634335
2657,350196.7381180962
2658,298381.8691259856
2659,314381.0286809761
2660,337013.9945057063
2661,371598.7079972756
2662,399198.3537882763
2663,288473.60651793634
2664,272387.9514049654
2665,326472.82900507306
2666,283699.9096705048
2667,155322.53316293118
2668,186930.1102448731
2669,175216.90173709628
2670,307758.08226687706
2671,186862.46178431791
2672,183801.95718450198
2673,218213.31429847938
2674,216404.90115861435
2675,173098.02048410036
2676,187859.89156526997
2677,208751.82039473607
2678,271763.869091948
2679,274997.8096274518
2680,300687.80475527624
2681,429012.1782493927
2682,353015.9833685684
2683,454289.61044497055
2684,318095.02882695594
2685,360547.6700171518
2686,265955.6858345246
2687,318181.02791457565
2688,223925.5421192421
2689,217855.79402366446
2690,490192.70409902657
2691,172354.15221639044
2692,133081.17349654058
2693,198216.55549472832
2694,143340.99955195346
2695,187528.8701112719
2696,179209.2214103951
2697,179059.790810765
2698,192216.1071311448
2699,171295.1925681035
2700,150408.9266123088
2701,154543.038843582
2702,107452.41563345325
2703,132181.31050272778
2704,147273.59213531786
2705,121287.6728145318
2706,120450.57267416905
2707,131914.4715419564
2708,136629.9159929595
2709,113350.69131177782
2710,127576.06462933635
2711,319671.7557629278
2712,369155.0583720241
2713,170113.96929637511
2714,156913.1077408318
2715,164382.97504645004
2716,153403.7847082393
2717,190129.51295032346
2718,215015.15873239035
2719,155763.06898290536
2720,183814.69953085683
2721,134350.63887324842
2722,155337.37859946108
2723,142009.05476572708
2724,125892.973915894
2725,133377.50789502368
2726,141190.4563306424
2727,173263.31420468222
2728,168771.64109455928
2729,146868.95610851963
2730,146028.89793581772
2731,134447.28486791207
2732,121941.4465099642
2733,158224.778836985
2734,158521.30580917266
2735,129619.16517823479
